label,trades,win_rate,total_r_after_cost,avg_r_after_cost,median_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_mfe_r,avg_mae_r,avg_bars_held,oos_trades,oos_total_r,family,shelf_bars,shelf_range,shelf_hold,breakout_buffer,body,close_location,adx_max,range60_max,ema_slope_mode,rr,stop_buffer,max_hold,entry_mode,target_basis,robust_min_trades
BREAKGRID_BUF0.0_BODY0.4_CL0.7,35,48.57142857142857,6.845577831929534,0.19558793805512953,-1.0068063437556993,1.373441699688851,8.482701867896107,5,1.1920923859568229,0.8537406172017473,13.0,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.0,0.4,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.0_BODY0.5_CL0.5,37,54.054054054054056,12.32761837765516,0.3331788750717611,1.401180790569046,1.7118388897868861,5.10669170088808,5,1.2450433359221666,0.8144585920029388,12.594594594594595,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.0,0.5,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.0_BODY0.5_CL0.6,37,54.054054054054056,12.32761837765516,0.3331788750717611,1.401180790569046,1.7118388897868861,5.10669170088808,5,1.2450433359221666,0.8144585920029388,12.594594594594595,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.0,0.5,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.0_BODY0.5_CL0.7,32,50.0,7.402803673911858,0.23133761480974557,0.1519916889428624,1.4544215120707806,6.4422636734287675,4,1.2234534712227576,0.8400401330984667,13.125,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.0,0.5,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.0_BODY0.6_CL0.5,26,53.84615384615385,8.468775029689615,0.32572211652652366,1.3559852561052352,1.6919591991712497,5.888450698991851,5,1.2423690988282918,0.8694488554616987,13.538461538461538,3,1.9465926722370614,breakout_quality,6,1.8,0.5,0.0,0.6,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.0_BODY0.6_CL0.6,26,53.84615384615385,8.468775029689615,0.32572211652652366,1.3559852561052352,1.6919591991712497,5.888450698991851,5,1.2423690988282918,0.8694488554616987,13.538461538461538,3,1.9465926722370614,breakout_quality,6,1.8,0.5,0.0,0.6,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.0_BODY0.6_CL0.7,23,52.17391304347826,6.530561925635574,0.28393747502763367,1.3107897216414242,1.582490057502019,4.861071356474386,4,1.2454126586476877,0.8831449569870257,14.043478260869565,2,0.4598991060245974,breakout_quality,6,1.8,0.5,0.0,0.6,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.3_CL0.5,40,55.00000000000001,14.480076973012583,0.3620019243253146,1.4743143578215587,1.7897064278246082,6.124727473965056,6,1.2501977189616624,0.809266299324608,12.65,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.03,0.3,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.3_CL0.6,40,55.00000000000001,14.479156167358628,0.3619789041839657,1.4743143578215587,1.7896562094352266,6.124727473965056,6,1.2625570211581651,0.7961522500401768,12.35,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.03,0.3,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.3_CL0.7,35,51.42857142857142,9.55214793092962,0.2729185123122748,1.401180790569046,1.5518714751761489,5.776131768896022,5,1.2468946312761306,0.8147145033372359,12.742857142857142,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.03,0.3,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.4_CL0.5,38,52.63157894736842,11.482005235421772,0.30215803251109924,1.4366701557333474,1.6261992498816047,6.811866910975375,6,1.2344671523914703,0.821727848094148,12.81578947368421,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.03,0.4,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.4_CL0.6,38,52.63157894736842,11.482005235421772,0.30215803251109924,1.4366701557333474,1.6261992498816047,6.811866910975375,6,1.2344671523914703,0.821727848094148,12.81578947368421,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.03,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.4_CL0.7,33,48.484848484848484,6.557190531678472,0.19870274338419613,-1.0068063437556993,1.3788390253056202,8.771089168147169,5,1.2119290739661803,0.8476355934127221,13.363636363636363,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.03,0.4,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.5_CL0.5,36,52.77777777777778,11.016828656013736,0.3060230182226038,1.4366701557333474,1.6361494036580355,5.793831137898399,5,1.2394498879969373,0.8174606351362004,12.555555555555555,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.03,0.5,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.5_CL0.6,36,52.77777777777778,11.016828656013736,0.3060230182226038,1.4366701557333474,1.6361494036580355,5.793831137898399,5,1.2394498879969373,0.8174606351362004,12.555555555555555,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.03,0.5,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.5_CL0.7,31,48.38709677419355,6.092013952270433,0.19651657910549783,-1.0068063437556993,1.3739586126676446,7.753053395070192,4,1.216261407028962,0.8443515877401745,13.096774193548388,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.03,0.5,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.6_CL0.5,25,52.0,7.157985308048191,0.28631941232192765,1.401180790569046,1.5848583489433097,7.199240420633276,5,1.2342075643322064,0.8759714081119457,13.52,3,1.9465926722370614,breakout_quality,6,1.8,0.5,0.03,0.6,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.6_CL0.6,25,52.0,7.157985308048191,0.28631941232192765,1.401180790569046,1.5848583489433097,7.199240420633276,5,1.2342075643322064,0.8759714081119457,13.52,3,1.9465926722370614,breakout_quality,6,1.8,0.5,0.03,0.6,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.03_BODY0.6_CL0.7,22,50.0,5.2197722039941485,0.23726237290882493,0.19718722340667338,1.4655748534160156,6.171861078115811,4,1.2362765312575632,0.8911794987043664,14.045454545454545,2,0.4598991060245974,breakout_quality,6,1.8,0.5,0.03,0.6,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.3_CL0.5,36,61.111111111111114,18.543486503307648,0.5150968473141013,1.4776148724872147,2.3011910831780473,5.10669170088808,5,1.3414852123107819,0.7424406970494558,12.805555555555555,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.05,0.3,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.3_CL0.6,36,61.111111111111114,18.542565697653696,0.5150712693792694,1.4776148724872147,2.3011264705117047,5.10669170088808,5,1.355217770306896,0.7278695311778657,12.472222222222221,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.05,0.3,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.3_CL0.7,32,59.375,15.129999540016295,0.4728124856255092,1.4776148724872147,2.1441505459592407,4.079312358370615,4,1.362206201755305,0.7411136918445103,13.0,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.05,0.3,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.4_CL0.5,34,58.82352941176471,15.545414765716837,0.45721808134461284,1.477349931810585,2.090817256714214,5.10669170088808,5,1.329273843399927,0.7524373925992269,13.0,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.05,0.4,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.4_CL0.6,34,58.82352941176471,15.545414765716837,0.45721808134461284,1.477349931810585,2.090817256714214,5.10669170088808,5,1.329273843399927,0.7524373925992269,13.0,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.4_CL0.7,30,56.666666666666664,12.135042140765146,0.4045014046921715,1.477349931810585,1.9176679122740994,5.155485546904963,4,1.3314315267463046,0.7724201701613632,13.7,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.05,0.4,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.5_CL0.5,33,57.57575757575758,14.062202413231825,0.4261273458555098,1.4764691947454684,1.9867406750439447,5.10669170088808,5,1.3113237764661216,0.7564160118278543,12.606060606060606,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.05,0.5,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.5_CL0.6,33,57.57575757575758,14.062202413231825,0.4261273458555098,1.4764691947454684,1.9867406750439447,5.10669170088808,5,1.3113237764661216,0.7564160118278543,12.606060606060606,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.05,0.5,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.5_CL0.7,29,55.172413793103445,10.651829788280134,0.36730447545793565,1.4764691947454684,1.805505435442498,5.155485546904963,4,1.3110799913852984,0.7776366257512544,13.275862068965518,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.05,0.5,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.6_CL0.5,24,58.333333333333336,10.70311537313593,0.4459631405473304,1.4785647746173725,2.0506955389273687,5.120936909787474,5,1.3105988350951199,0.8085370915883727,13.291666666666666,3,1.9465926722370614,breakout_quality,6,1.8,0.5,0.05,0.6,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.6_CL0.6,24,58.333333333333336,10.70311537313593,0.4459631405473304,1.4785647746173725,2.0506955389273687,5.120936909787474,5,1.3105988350951199,0.8085370915883727,13.291666666666666,3,1.9465926722370614,breakout_quality,6,1.8,0.5,0.05,0.6,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.05_BODY0.6_CL0.7,21,57.14285714285714,8.764902269081887,0.4173762985277089,1.4782306688757012,1.9569385149018024,4.093557567270009,4,1.3236793629354335,0.8148359031818269,13.80952380952381,2,0.4598991060245974,breakout_quality,6,1.8,0.5,0.05,0.6,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.3_CL0.5,31,64.51612903225806,18.663508614079074,0.6020486649702927,1.486407331049915,2.667964704145163,4.082434958607996,4,1.338249173490152,0.7307512274000771,12.774193548387096,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.08,0.3,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.3_CL0.6,30,63.33333333333333,17.144629485272702,0.57148764950909,1.4823189999628081,2.532221911667191,4.082434958607996,4,1.3279821448762292,0.7304408733398714,12.733333333333333,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.08,0.3,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.3_CL0.7,28,64.28571428571429,16.683121728891994,0.5958257760318569,1.4816596778749929,2.6417145459007516,3.055055616090531,3,1.3614179427125692,0.7002973829402627,12.857142857142858,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.08,0.3,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.4_CL0.5,28,60.71428571428571,14.172916609891226,0.506175593210401,1.4816596778749929,2.266638827077679,4.082434958607996,4,1.3138180165131945,0.7443963100009032,12.571428571428571,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.08,0.4,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.4_CL0.6,28,60.71428571428571,14.172916609891226,0.506175593210401,1.4816596778749929,2.266638827077679,4.082434958607996,4,1.3138180165131945,0.7443963100009032,12.571428571428571,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.08,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.4_CL0.7,26,61.53846153846154,13.713602386196225,0.5274462456229317,1.4816596778749929,2.3494968675513492,3.055055616090531,3,1.3466161120655629,0.7159844593077893,12.76923076923077,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.08,0.4,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.5_CL0.5,28,60.71428571428571,14.172916609891226,0.506175593210401,1.4816596778749929,2.266638827077679,4.082434958607996,4,1.3138180165131945,0.7443963100009032,12.571428571428571,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.08,0.5,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.5_CL0.6,28,60.71428571428571,14.172916609891226,0.506175593210401,1.4816596778749929,2.266638827077679,4.082434958607996,4,1.3138180165131945,0.7443963100009032,12.571428571428571,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.08,0.5,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.5_CL0.7,26,61.53846153846154,13.713602386196225,0.5274462456229317,1.4816596778749929,2.3494968675513492,3.055055616090531,3,1.3466161120655629,0.7159844593077893,12.76923076923077,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.08,0.5,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.6_CL0.5,21,61.904761904761905,11.277079364326331,0.5370037792536348,1.4850886868742845,2.386441063021284,3.068074038238029,3,1.3202228405738896,0.7911862517105872,13.476190476190476,3,1.9465926722370614,breakout_quality,6,1.8,0.5,0.08,0.6,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.6_CL0.6,21,61.904761904761905,11.277079364326331,0.5370037792536348,1.4850886868742845,2.386441063021284,3.068074038238029,3,1.3202228405738896,0.7911862517105872,13.476190476190476,3,1.9465926722370614,breakout_quality,6,1.8,0.5,0.08,0.6,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.08_BODY0.6_CL0.7,19,63.1578947368421,10.817765140631332,0.569356060033228,1.4850886868742845,2.522245333308842,2.040694695720566,2,1.3657786370203615,0.7572321340999769,13.842105263157896,2,0.4598991060245974,breakout_quality,6,1.8,0.5,0.08,0.6,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,False
BREAKGRID_BUF0.1_BODY0.3_CL0.5,31,64.51612903225806,18.663508614079074,0.6020486649702927,1.486407331049915,2.667964704145163,4.082434958607996,4,1.338249173490152,0.7307512274000771,12.774193548387096,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.1,0.3,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.1_BODY0.3_CL0.6,30,63.33333333333333,17.144629485272702,0.57148764950909,1.4823189999628081,2.532221911667191,4.082434958607996,4,1.3279821448762292,0.7304408733398714,12.733333333333333,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.1,0.3,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.1_BODY0.3_CL0.7,28,64.28571428571429,16.683121728891994,0.5958257760318569,1.4816596778749929,2.6417145459007516,3.055055616090531,3,1.3614179427125692,0.7002973829402627,12.857142857142858,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.1,0.3,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.1_BODY0.4_CL0.5,28,60.71428571428571,14.172916609891226,0.506175593210401,1.4816596778749929,2.266638827077679,4.082434958607996,4,1.3138180165131945,0.7443963100009032,12.571428571428571,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.1,0.4,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.1_BODY0.4_CL0.6,28,60.71428571428571,14.172916609891226,0.506175593210401,1.4816596778749929,2.266638827077679,4.082434958607996,4,1.3138180165131945,0.7443963100009032,12.571428571428571,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.1,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.1_BODY0.4_CL0.7,26,61.53846153846154,13.713602386196225,0.5274462456229317,1.4816596778749929,2.3494968675513492,3.055055616090531,3,1.3466161120655629,0.7159844593077893,12.76923076923077,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.1,0.4,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.1_BODY0.5_CL0.5,28,60.71428571428571,14.172916609891226,0.506175593210401,1.4816596778749929,2.266638827077679,4.082434958607996,4,1.3138180165131945,0.7443963100009032,12.571428571428571,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.1,0.5,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.1_BODY0.5_CL0.6,28,60.71428571428571,14.172916609891226,0.506175593210401,1.4816596778749929,2.266638827077679,4.082434958607996,4,1.3138180165131945,0.7443963100009032,12.571428571428571,5,4.931994433991882,breakout_quality,6,1.8,0.5,0.1,0.5,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.1_BODY0.5_CL0.7,26,61.53846153846154,13.713602386196225,0.5274462456229317,1.4816596778749929,2.3494968675513492,3.055055616090531,3,1.3466161120655629,0.7159844593077893,12.76923076923077,4,3.4453008677794172,breakout_quality,6,1.8,0.5,0.1,0.5,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.1_BODY0.6_CL0.5,21,61.904761904761905,11.277079364326331,0.5370037792536348,1.4850886868742845,2.386441063021284,3.068074038238029,3,1.3202228405738896,0.7911862517105872,13.476190476190476,3,1.9465926722370614,breakout_quality,6,1.8,0.5,0.1,0.6,0.5,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.1_BODY0.6_CL0.6,21,61.904761904761905,11.277079364326331,0.5370037792536348,1.4850886868742845,2.386441063021284,3.068074038238029,3,1.3202228405738896,0.7911862517105872,13.476190476190476,3,1.9465926722370614,breakout_quality,6,1.8,0.5,0.1,0.6,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,True
BREAKGRID_BUF0.1_BODY0.6_CL0.7,19,63.1578947368421,10.817765140631332,0.569356060033228,1.4850886868742845,2.522245333308842,2.040694695720566,2,1.3657786370203615,0.7572321340999769,13.842105263157896,2,0.4598991060245974,breakout_quality,6,1.8,0.5,0.1,0.6,0.7,26.0,16.0,standard,1.5,0.25,120,next_open,signal,False
ENVGRID_ADX22_R12_none,30,60.0,14.595687050588877,0.4865229016862959,1.4781417671089288,2.1920400960959827,6.141119059907936,6,1.3533427668535558,0.7140925515485875,12.4,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,12.0,none,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R12_weak,27,55.55555555555556,10.124384899908694,0.3749772185151368,1.4764691947454684,1.8268656834837353,6.141119059907938,6,1.1453224201648662,0.7600749232898323,12.444444444444445,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,12.0,weak,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R12_standard,25,60.0,12.1880731837563,0.487522927350252,1.4782306688757012,2.1971856959692904,5.101823226733897,5,1.2063184882069913,0.7086999129546327,12.52,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,12.0,standard,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R12_strict,20,60.0,9.757883576604534,0.48789417883022673,1.477349931810585,2.198737285291615,3.061354682679755,3,1.2225207892265726,0.617782644680365,10.95,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,12.0,strict,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R14_none,33,63.63636363636363,18.83315311893138,0.5707016096645873,1.4780528653421565,2.5381169502928986,4.676197653753814,4,1.3855652173271635,0.6895106321116065,12.636363636363637,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,14.0,none,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R14_weak,28,57.14285714285714,11.609270441521582,0.41461680148291363,1.477349931810585,1.9481373370606287,6.141119059907938,6,1.1710836055450564,0.7491234528728304,12.392857142857142,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,14.0,weak,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R14_standard,25,60.0,12.1880731837563,0.487522927350252,1.4782306688757012,2.1971856959692904,5.101823226733897,5,1.2063184882069913,0.7086999129546327,12.52,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,14.0,standard,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R14_strict,20,60.0,9.757883576604534,0.48789417883022673,1.477349931810585,2.198737285291615,3.061354682679755,3,1.2225207892265726,0.617782644680365,10.95,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,14.0,strict,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R16_none,33,63.63636363636363,18.83315311893138,0.5707016096645873,1.4780528653421565,2.5381169502928986,4.676197653753814,4,1.3855652173271635,0.6895106321116065,12.636363636363637,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,16.0,none,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R16_weak,28,57.14285714285714,11.609270441521582,0.41461680148291363,1.477349931810585,1.9481373370606287,6.141119059907938,6,1.1710836055450564,0.7491234528728304,12.392857142857142,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,16.0,weak,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R16_standard,25,60.0,12.1880731837563,0.487522927350252,1.4782306688757012,2.1971856959692904,5.101823226733897,5,1.2063184882069913,0.7086999129546327,12.52,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,16.0,standard,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R16_strict,20,60.0,9.757883576604534,0.48789417883022673,1.477349931810585,2.198737285291615,3.061354682679755,3,1.2225207892265726,0.617782644680365,10.95,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,16.0,strict,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R18_none,33,63.63636363636363,18.83315311893138,0.5707016096645873,1.4780528653421565,2.5381169502928986,4.676197653753814,4,1.3855652173271635,0.6895106321116065,12.636363636363637,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,18.0,none,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R18_weak,28,57.14285714285714,11.609270441521582,0.41461680148291363,1.477349931810585,1.9481373370606287,6.141119059907938,6,1.1710836055450564,0.7491234528728304,12.392857142857142,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,18.0,weak,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R18_standard,25,60.0,12.1880731837563,0.487522927350252,1.4782306688757012,2.1971856959692904,5.101823226733897,5,1.2063184882069913,0.7086999129546327,12.52,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,18.0,standard,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R18_strict,20,60.0,9.757883576604534,0.48789417883022673,1.477349931810585,2.198737285291615,3.061354682679755,3,1.2225207892265726,0.617782644680365,10.95,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,18.0,strict,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R20_none,34,64.70588235294117,20.319334164431616,0.5976274754244593,1.4781417671089288,2.6594944085895706,4.676197653753814,4,1.3895216813755877,0.6795138355449095,12.764705882352942,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,20.0,none,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R20_weak,28,57.14285714285714,11.609270441521582,0.41461680148291363,1.477349931810585,1.9481373370606287,6.141119059907938,6,1.1710836055450564,0.7491234528728304,12.392857142857142,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,20.0,weak,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R20_standard,25,60.0,12.1880731837563,0.487522927350252,1.4782306688757012,2.1971856959692904,5.101823226733897,5,1.2063184882069913,0.7086999129546327,12.52,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,20.0,standard,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX22_R20_strict,20,60.0,9.757883576604534,0.48789417883022673,1.477349931810585,2.198737285291615,3.061354682679755,3,1.2225207892265726,0.617782644680365,10.95,4,3.4432549882885595,environment,6,1.8,0.5,0.05,0.4,0.6,22.0,20.0,strict,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX24_R12_none,37,56.75675675675676,14.951461276176252,0.40409354800476355,1.4764691947454684,1.9157476148667485,5.828155918006184,4,1.3171641155394036,0.7199890204619235,11.54054054054054,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,24.0,12.0,none,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX24_R12_weak,32,56.25,12.5298780454745,0.39155868892107815,1.4743143578215587,1.8776061834327804,5.705102907049593,4,1.2067165570379204,0.7318629382742331,11.59375,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,24.0,12.0,weak,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX24_R12_standard,29,58.620689655172406,13.133293434183678,0.45287218738564405,1.4782306688757012,2.075296596115229,6.126079969013981,6,1.2339095597632173,0.7072485987234884,11.96551724137931,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,24.0,12.0,standard,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX24_R12_strict,24,58.333333333333336,10.70310382703191,0.4459626594596629,1.477349931810585,2.052090405456243,4.08561142495984,4,1.253159617187082,0.6311818513634436,10.541666666666666,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,24.0,12.0,strict,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX24_R14_none,40,60.0,19.188927344518753,0.47972318361296884,1.4743143578215587,2.175284082472531,4.3632345118520615,4,1.3464610360286913,0.6992667017579139,11.8,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,24.0,14.0,none,1.5,0.25,120,next_open,signal,True
